id,title,stage_id,stage_name,stage_semantic_id,category_id,category_name,opportunity,currency_id,probability,assigned_by_name,date_create,date_modify,closedate,source_id,source_name,is_closed,alcance_pau,alcance_pic,dept_cisac
254,Instrumento de Nivel para Aceite de Palma / Soya,3,Closed Other,F,0,Pipeline Principal,10000.00000000,USD,50,Walter Colán G.,2016-02-13T02:24:22+03:00,2018-11-27T01:10:31+03:00,2016-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
256,Proyecto Bocatoma Titire y Presa Vizcachas,3,Closed Other,F,0,Pipeline Principal,137077.90000000,USD,55,Francisco Gonzales P.,2016-02-13T02:26:22+03:00,2018-11-27T01:10:31+03:00,2018-10-01T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
258,Repuestos para Actuadores Electricos AUMA,WON,Closed Won,S,0,Pipeline Principal,4161.20000000,USD,75,Ricardo Alvarado,2016-02-14T02:43:04+03:00,2026-04-23T17:57:12+03:00,2016-02-14T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
260,Tarjeta de retroaviso para accionamiento de actuador electrico AUMA,WON,Closed Won,S,0,Pipeline Principal,2423.48000000,USD,51,Ricardo Alvarado,2016-02-15T16:29:07+03:00,2026-04-23T20:01:46+03:00,2016-02-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
262,Reemplazo Actuador Electrico LEWA,WON,Closed Won,S,0,Pipeline Principal,11530.78000000,USD,51,Ricardo Alvarado,2016-02-15T18:21:05+03:00,2026-04-30T22:35:07+03:00,2016-03-22T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
264,Paquete flujometros consumos de gas natural,3,Closed Other,F,0,Pipeline Principal,15000.00000000,USD,35,Walter Colán G.,2016-02-15T22:00:58+03:00,2018-11-27T01:10:31+03:00,2016-09-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
266,flujometro masico de 3 inch para chocolate,3,Closed Other,F,0,Pipeline Principal,18000.00000000,USD,1,Walter Colán G.,2016-02-15T22:02:37+03:00,2018-11-27T01:10:31+03:00,2016-09-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
268,TX de presión hidrostatico y switch nivel para planta evaporada,3,Closed Other,F,0,Pipeline Principal,1500.00000000,USD,70,Walter Colán G.,2016-02-15T22:06:30+03:00,2018-11-27T01:10:31+03:00,2016-03-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
270,TX d presión para almacén y tanque almix,3,Closed Other,F,0,Pipeline Principal,2200.00000000,USD,70,Walter Colán G.,2016-02-15T22:09:10+03:00,2018-11-27T01:10:31+03:00,2016-03-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
272,Transmisores de Presion,WON,Closed Won,S,0,Pipeline Principal,8733.74000000,USD,70,Francisco Gonzales P.,2016-02-15T23:08:42+03:00,2018-11-27T01:10:31+03:00,2016-02-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
274,"10002390-000, Batch + recirculacion agua purificada",3,Closed Other,F,0,Pipeline Principal,45916.60000000,USD,60,Eduardo Rosas,2016-02-16T00:25:47+03:00,2018-11-27T01:10:31+03:00,2016-07-05T03:00:00+03:00,,,N,No llenado,No llenado,Proyectos
276,Licitación  3000035270 ll Repuestos,3,Closed Other,F,0,Pipeline Principal,5938.86000000,USD,85,Yemira Arce L.,2016-02-16T00:32:09+03:00,2018-11-27T01:10:32+03:00,2016-04-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
278,Calibracion de medidor de conductividad,WON,Closed Won,S,0,Pipeline Principal,762.00000000,USD,90,Alex Gamarra G.,2016-02-16T00:41:14+03:00,2026-04-24T16:56:37+03:00,2016-03-02T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
280,"10002386-000, Reactivos para CA71CL",WON,Closed Won,S,0,Pipeline Principal,2544.06000000,USD,70,Eduardo Rosas,2016-02-16T00:45:22+03:00,2018-11-27T01:10:32+03:00,2016-03-29T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
282,Cable para Sonda ORP de Medidor Portatil WTW 3310,3,Closed Other,F,0,Pipeline Principal,267.17000000,USD,49,Yerson Juarez V.,2016-02-16T00:48:47+03:00,2021-10-25T21:47:06+03:00,2016-11-21T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
284,Transmisores de Presion,3,Closed Other,F,0,Pipeline Principal,5000.00000000,USD,51,Eduardo Rosas,2016-02-16T01:42:12+03:00,2018-11-27T01:10:32+03:00,2016-10-08T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
286,Sensores de Temp Clamp + roscado // Tx. de Presion y Nivel,3,Closed Other,F,0,Pipeline Principal,9693.60000000,USD,70,Walter Colán G.,2016-02-16T01:53:06+03:00,2018-11-27T01:10:32+03:00,2016-06-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
288,Proyecto Tambomayo - Presión,LOSE,Closed Lost,F,0,Pipeline Principal,125072.84000000,USD,55,Yemira Arce L.,2016-02-16T02:13:28+03:00,2018-11-27T01:10:32+03:00,2016-05-26T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios"
290,Medidor de Flujo Electromagnetico 5L4C,LOSE,Closed Lost,F,0,Pipeline Principal,2826.80000000,USD,50,Eduardo Rosas,2016-02-16T02:43:37+03:00,2021-10-25T21:46:51+03:00,2016-07-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
292,Barreras Microondas E+H,WON,Closed Won,S,0,Pipeline Principal,5186.58000000,USD,85,Yemira Arce L.,2016-02-16T17:06:17+03:00,2018-11-27T01:10:32+03:00,2016-02-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
294,Flujometro de Entrada de Agua a PTAR Nestlé,WON,Closed Won,S,0,Pipeline Principal,4818.68000000,USD,60,Walter Colán G.,2016-02-16T21:21:45+03:00,2018-11-27T01:10:32+03:00,2016-03-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
296,Medidor de caudal McCrometer MW606,LOSE,Closed Lost,F,0,Pipeline Principal,1734.75000000,USD,70,Ricardo Alvarado,2016-02-16T21:42:53+03:00,2021-10-25T21:46:51+03:00,2016-06-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
298,Transmisores de Nivel en los tanques diarios de combustible Diesel,3,Closed Other,F,0,Pipeline Principal,6927.20000000,USD,30,Yerson Juarez V.,2016-02-16T22:07:42+03:00,2026-04-23T20:01:46+03:00,2018-05-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
300,10002398 II Valvulas Mariposa y Anulares - Presa Vizcachas - QUELLAVECO,3,Closed Other,F,0,Pipeline Principal,345444.66000000,USD,15,Ricardo Alvarado,2016-02-16T22:13:54+03:00,2021-10-25T22:05:31+03:00,2018-09-14T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
302,Repuestos para Actuadores Electricos AUMA para Valv. Cuchilla,WON,Closed Won,S,0,Pipeline Principal,8808.11000000,USD,51,Ricardo Alvarado,2016-02-16T23:27:10+03:00,2018-11-27T01:10:32+03:00,2016-03-07T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
304,"Transmisores de Presion en 60, 100 y 150psig",3,Closed Other,F,0,Pipeline Principal,4288.80000000,USD,30,Yerson Juarez V.,2016-02-17T00:36:28+03:00,2026-04-23T20:01:46+03:00,2018-04-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
306,Transmisor de Nivel Tipo Radar para Silos de Cemento,LOSE,Closed Lost,F,0,Pipeline Principal,4197.33000000,USD,30,Yerson Juarez V.,2016-02-17T00:38:46+03:00,2026-04-23T20:01:46+03:00,2016-05-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
308,Switch de Nivel para Silo Cemento,LOSE,Closed Lost,F,0,Pipeline Principal,541.23000000,USD,30,Yerson Juarez V.,2016-02-17T00:45:37+03:00,2026-04-23T20:01:46+03:00,2016-06-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
310,Flujometros para Aditivos de bajo caudal,3,Closed Other,F,0,Pipeline Principal,10000.00000000,USD,30,Yerson Juarez V.,2016-02-17T01:19:34+03:00,2026-04-23T20:01:46+03:00,2016-08-03T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
312,"Paquete de Instrumentacion, 01 Masico, 16 PDIT",3,Closed Other,F,0,Pipeline Principal,25000.00000000,USD,60,Walter Colán G.,2016-02-17T01:30:29+03:00,2018-11-27T01:10:33+03:00,2017-01-04T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
314,"Medidor de flujo másico 10""",3,Closed Other,F,0,Pipeline Principal,91769.59000000,USD,25,Alex Gamarra G.,2016-02-17T01:46:01+03:00,2018-11-27T01:10:33+03:00,2018-04-29T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
318,Sistema de PH para efluentes,3,Closed Other,F,0,Pipeline Principal,2777.47000000,USD,70,Walter Colán G.,2016-02-17T16:06:25+03:00,2021-10-25T21:46:35+03:00,2016-12-06T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
320,Repuestos medidor de densidad radiometrico,WON,Closed Won,S,0,Pipeline Principal,11121.01000000,USD,50,Eduardo Rosas,2016-02-17T17:35:22+03:00,2021-10-25T21:46:51+03:00,2016-03-04T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
322,PY1036 Nivel SPCC,3,Closed Other,F,0,Pipeline Principal,30642.95000000,USD,55,Francisco Gonzales P.,2016-02-17T18:40:43+03:00,2018-11-27T01:10:34+03:00,2016-07-21T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios"
324,Requerimiento Liquiphant FTL33,WON,Closed Won,S,0,Pipeline Principal,622.11000000,USD,75,Walter Colán G.,2016-02-17T19:08:52+03:00,2018-11-27T01:10:34+03:00,2016-04-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
326,Solicitud de Cotización 6000141897 ll ORP Sensores E+H,WON,Closed Won,S,0,Pipeline Principal,3292.30000000,USD,85,Yemira Arce L.,2016-02-17T19:57:42+03:00,2018-11-27T01:10:34+03:00,2016-03-11T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
330,RFQ Transmisor de Presion PMP75,3,Closed Other,F,0,Pipeline Principal,3649.91000000,USD,60,Francisco Gonzales P.,2016-02-17T20:28:48+03:00,2018-11-27T01:10:34+03:00,2016-02-19T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
332,"10002402-000, Flujometro agua helada",3,Closed Other,F,0,Pipeline Principal,4579.21000000,USD,40,Eduardo Rosas,2016-02-17T21:55:04+03:00,2018-11-27T01:10:34+03:00,2016-10-08T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
334,RFQ Medidor de Conductividad,WON,Closed Won,S,0,Pipeline Principal,3757.52000000,USD,80,Walter Colán G.,2016-02-17T23:02:54+03:00,2021-10-25T21:46:50+03:00,2016-02-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
336,RFQ: SAC-2187 - Sensor de Nivel,LOSE,Closed Lost,F,0,Pipeline Principal,1797.90000000,USD,50,Yerson Juarez V.,2016-02-17T23:26:58+03:00,2026-04-24T19:09:16+03:00,2016-05-11T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
338,"RFQ, Sensor PT100, Transmisor de Temp, Registrador",3,Closed Other,F,0,Pipeline Principal,357.58000000,USD,35,Walter Colán G.,2016-02-17T23:56:55+03:00,2021-10-25T21:46:51+03:00,2016-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
340,Repotenciación del Sistema de Cloracion de la PTAP El Arenal - EPS GRAU,3,Closed Other,F,0,Pipeline Principal,98466.84000000,USD,25,Ricardo Alvarado,2016-02-18T00:45:15+03:00,2018-11-27T01:10:34+03:00,2017-11-29T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
342,Sistema de Cloracion para Pozo - EXFRUSUR,3,Closed Other,F,0,Pipeline Principal,8395.33000000,USD,35,Ricardo Alvarado,2016-02-18T01:00:15+03:00,2018-11-27T01:10:34+03:00,2016-09-08T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios"
344,Repuesto para Actuador AUMA SA16.2,WON,Closed Won,S,0,Pipeline Principal,4000.57000000,USD,75,Ricardo Alvarado,2016-02-18T01:24:52+03:00,2018-11-27T01:10:34+03:00,2016-02-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
346,Transmisor de flujo ultrasonico 1WA1 - Alto Cayma,LOSE,Closed Lost,F,0,Pipeline Principal,6670.81000000,USD,80,Ricardo Alvarado,2016-02-18T02:05:18+03:00,2021-10-25T21:46:50+03:00,2016-09-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
348,"10002410-000, Aceite de Palma",LOSE,Closed Lost,F,0,Pipeline Principal,10303.78000000,USD,60,Walter Colán G.,2016-02-18T02:17:59+03:00,2018-11-27T01:10:34+03:00,2016-05-19T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
350,RFQ Transmisor de Turbidez,WON,Closed Won,S,0,Pipeline Principal,5673.78000000,USD,85,Walter Colán G.,2016-02-18T02:19:42+03:00,2021-10-25T21:46:52+03:00,2016-03-15T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
352,"10002413-000, Reemplazo de Siemens",3,Closed Other,F,0,Pipeline Principal,5416.74000000,USD,50,Walter Colán G.,2016-02-18T02:34:16+03:00,2018-11-27T01:10:35+03:00,2016-07-06T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
354,Proyecto Tambomayo - Nivel,WON,Closed Won,S,0,Pipeline Principal,159218.73000000,USD,52,Yemira Arce L.,2016-02-18T02:51:19+03:00,2018-11-27T01:10:35+03:00,2016-05-04T03:00:00+03:00,,,N,No llenado,No llenado,"Ventas,Servicios"
356,Solicitud de Cotización 6000142006,WON,Closed Won,S,0,Pipeline Principal,4590.82000000,USD,85,Yemira Arce L.,2016-02-18T03:11:19+03:00,2018-11-27T01:10:35+03:00,2016-02-25T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
358,Repuestos para Flujometros Magnéticos,3,Closed Other,F,0,Pipeline Principal,5187.02000000,USD,90,Walter Colán G.,2016-02-18T08:40:59+03:00,2021-10-25T22:01:47+03:00,2017-07-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
360,Densimetro para area 40-10,3,Closed Other,F,0,Pipeline Principal,21995.40000000,USD,51,Walter Colán G.,2016-02-18T16:32:39+03:00,2021-10-25T22:01:47+03:00,2017-07-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
362,Flujometro en Agua Caldero para Alta presion y tempera,3,Closed Other,F,0,Pipeline Principal,15000.00000000,USD,49,Yerson Juarez V.,2016-02-18T17:24:03+03:00,2021-10-25T21:47:05+03:00,2016-09-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
364,Válvulas Compuertas Motorizadas,3,Closed Other,F,0,Pipeline Principal,18171.38000000,USD,25,Ricardo Alvarado,2016-02-18T19:58:49+03:00,2021-10-25T21:48:05+03:00,2016-09-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
366,RFQ Plan Mtto de Equipos Analisis Planta de Gaseosas,3,Closed Other,F,0,Pipeline Principal,23812.00000000,USD,40,Fredy Huamán R.,2016-02-18T20:16:41+03:00,2018-11-27T01:10:35+03:00,2016-09-15T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
368,"Manguera corrugada p/succión 8""  p/equipo hidrojet",3,Closed Other,F,0,Pipeline Principal,13062.38000000,USD,70,Ricardo Alvarado,2016-02-18T22:59:18+03:00,2021-10-25T21:46:50+03:00,2018-02-12T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
370,Medidores de Caudal Mecanicos MW500,WON,Closed Won,S,0,Pipeline Principal,15664.00000000,USD,51,Ricardo Alvarado,2016-02-18T23:08:16+03:00,2026-04-30T18:29:06+03:00,2016-02-18T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
372,Flujometros Ductos Aire (Pitot),3,Closed Other,F,0,Pipeline Principal,12763.34000000,USD,40,Walter Colán G.,2016-02-19T00:56:37+03:00,2018-11-27T01:10:35+03:00,2016-09-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
374,SP 11564886 - TRANSMISOR PRESION PROFIBUS PA -50 A 0MMHG,3,Closed Other,F,0,Pipeline Principal,4456.26000000,USD,75,Yerson Juarez V.,2016-02-19T01:18:34+03:00,2026-04-30T18:29:48+03:00,2018-05-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
376,Equipos para planta de carbón 1 y 2,WON,Closed Won,S,0,Pipeline Principal,3204.83000000,USD,70,Yerson Juarez V.,2016-02-19T03:10:24+03:00,2026-04-30T22:45:58+03:00,2016-05-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
378,Sistema de Cloracion para Pozo,LOSE,Closed Lost,F,0,Pipeline Principal,3640.18000000,USD,35,Ricardo Alvarado,2016-02-19T15:54:29+03:00,2018-11-27T01:10:36+03:00,2016-09-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
380,Actuador Electrico AUMA para valvula de Dardo - Bambas,3,Closed Other,F,0,Pipeline Principal,8193.30000000,USD,35,Ricardo Alvarado,2016-02-19T16:04:16+03:00,2021-10-25T21:48:05+03:00,2016-10-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
382,Tx de Nivel y Presion,3,Closed Other,F,0,Pipeline Principal,20930.28000000,USD,50,Francisco Gonzales P.,2016-02-19T16:40:16+03:00,2018-11-27T01:10:36+03:00,2018-01-31T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
384,Instrumentacion de Nivel para ANTAMINA,3,Closed Other,F,0,Pipeline Principal,15768.70000000,USD,49,Francisco Gonzales P.,2016-02-19T16:52:13+03:00,2018-11-27T01:10:36+03:00,2016-05-17T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
386,SMEB - Solicitud de Cotización: SIC 59976 - Instrumentación para Implementación de un nuevo Analizador en línea Courier 5i SL,3,Closed Other,F,0,Pipeline Principal,37117.68000000,USD,51,Yerson Juarez V.,2016-02-19T18:13:16+03:00,2026-04-23T18:13:49+03:00,2018-04-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
388,"Promag 50H02 y 50H04, Repuestos",3,Closed Other,F,0,Pipeline Principal,14772.09000000,USD,60,Walter Colán G.,2016-02-19T18:15:11+03:00,2018-11-27T01:10:36+03:00,2016-09-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
390,TR10 con serials F2050A14152 / F2050914152 HART,3,Closed Other,F,0,Pipeline Principal,1426.44000000,USD,90,Walter Colán G.,2016-02-19T18:20:20+03:00,2021-10-25T22:01:47+03:00,2017-08-03T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
392,"Repuestos E+H, Area PCO",3,Closed Other,F,0,Pipeline Principal,5000.00000000,USD,40,Walter Colán G.,2016-02-19T18:24:42+03:00,2018-11-27T01:10:37+03:00,2018-04-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
394,"Repuestos Promass 80, DN25",3,Closed Other,F,0,Pipeline Principal,4213.14000000,USD,75,Walter Colán G.,2016-02-20T01:24:51+03:00,2021-10-25T21:46:53+03:00,2016-09-15T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
396,Diagnostico de medidor de flujo ultrasonico Alto Cayma,WON,Closed Won,S,0,Pipeline Principal,1055.00000000,USD,60,Ricardo Alvarado,2016-02-20T01:49:24+03:00,2018-11-27T01:10:37+03:00,2016-06-28T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
398,Actuador Eléctrico para Válvula de Dardo y Repuestos para mantenimiento 2,WON,Closed Won,S,0,Pipeline Principal,8942.57000000,USD,51,Ricardo Alvarado,2016-02-20T02:08:38+03:00,2018-11-27T01:10:37+03:00,2016-02-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
400,Puesta en marcha de medidor aire Backus Motupe,WON,Closed Won,S,0,Pipeline Principal,950.00000000,USD,70,Fredy Huamán R.,2016-02-22T17:38:35+03:00,2018-11-27T01:10:37+03:00,2016-05-10T03:00:00+03:00,,,N,No llenado,No llenado,Servicios
402,Proyecto: Construcción de Reservorio Proyectado RP-1  de 3100 m3 para el Esquema San Juan Macías II Etapa – Distrito San Martín de Porres,3,Closed Other,F,0,Pipeline Principal,23558.02000000,USD,15,Ricardo Alvarado,2016-02-22T18:17:16+03:00,2018-11-27T01:10:37+03:00,2018-03-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
404,Equipos para medir presión con sensores y capturador acumulador de  datos (DATA LOGGERS),LOSE,Closed Lost,F,0,Pipeline Principal,85488.81000000,USD,50,Ricardo Alvarado,2016-02-22T18:37:56+03:00,2018-11-27T01:10:37+03:00,2016-09-20T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
406,"10001887-001, Solicitud Nº 4101346774",LOSE,Closed Lost,F,0,Pipeline Principal,14427.79000000,USD,70,Walter Colán G.,2016-02-22T20:54:16+03:00,2018-11-27T01:10:37+03:00,2016-05-27T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
408,RFQ: 6000225619 - Buffers pH4 (250 ml),WON,Closed Won,S,0,Pipeline Principal,423.18000000,USD,85,Yemira Arce L.,2016-02-23T01:06:33+03:00,2026-04-24T16:58:37+03:00,2016-02-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
410,RFQ: 6000225571 - Buffer pH9 (1000 ml),WON,Closed Won,S,0,Pipeline Principal,530.25000000,USD,85,Yemira Arce L.,2016-02-23T01:39:26+03:00,2026-04-24T16:58:37+03:00,2016-02-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
412,RFQ: 6000225574 - Buffer pH7 (1000 ml),WON,Closed Won,S,0,Pipeline Principal,530.25000000,USD,85,Yemira Arce L.,2016-02-23T01:48:42+03:00,2026-04-24T16:58:38+03:00,2016-02-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
414,RFQ: 040-900-9471 - Modulos electronicos FMR24x,LOSE,Closed Lost,F,0,Pipeline Principal,5847.16000000,USD,80,Yemira Arce L.,2016-02-23T02:21:35+03:00,2026-05-29T23:40:08+03:00,2016-06-22T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
416,"10002432-000, Switch de flujo higienico",WON,Closed Won,S,0,Pipeline Principal,1582.82000000,USD,50,Walter Colán G.,2016-02-23T02:23:59+03:00,2018-11-27T01:10:37+03:00,2016-09-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
418,RFQ: 90055648 - Sensores de pH,3,Closed Other,F,0,Pipeline Principal,1256.66000000,USD,85,Yerson Juarez V.,2016-02-23T02:30:06+03:00,2018-11-27T01:10:38+03:00,2016-06-23T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
420,RFQ: 6000142307 - Tx y sensores de pH,3,Closed Other,F,0,Pipeline Principal,10814.31000000,USD,85,Yemira Arce L.,2016-02-23T02:40:44+03:00,2018-11-27T01:10:38+03:00,2016-05-30T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
422,"RFQ: 6000142340 - Tx, cable y sensor de pH",WON,Closed Won,S,0,Pipeline Principal,9165.56000000,USD,85,Yemira Arce L.,2016-02-23T02:56:09+03:00,2018-11-27T01:10:38+03:00,2016-02-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
424,Medidores de Caudal Mecánicos - Reemplazo de WOLTMAN,LOSE,Closed Lost,F,0,Pipeline Principal,4576.74000000,USD,20,Ricardo Alvarado,2016-02-23T17:57:15+03:00,2018-11-27T01:10:38+03:00,2016-06-13T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
426,"RFQ 6001299062, Liquiline CM442",WON,Closed Won,S,0,Pipeline Principal,17769.00000000,USD,85,Walter Colán G.,2016-02-23T19:00:43+03:00,2021-10-25T21:46:53+03:00,2016-03-02T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
428,"Flujometro 2"" para pulpa concentrado mineral",3,Closed Other,F,0,Pipeline Principal,4289.07000000,USD,49,Walter Colán G.,2016-02-23T20:48:57+03:00,2021-10-25T22:01:47+03:00,2017-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
430,Transmisor de presión para concentrado de antimonio,3,Closed Other,F,0,Pipeline Principal,300.00000000,USD,25,Yerson Juarez V.,2016-02-23T20:50:34+03:00,2018-11-27T01:10:38+03:00,2016-06-28T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
432,Sensor de nivel en Tanque de ácidos,3,Closed Other,F,0,Pipeline Principal,3689.46000000,USD,30,Walter Colán G.,2016-02-23T20:52:01+03:00,2021-10-25T22:01:47+03:00,2017-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
434,Sistema de pH para Reactor de Acondicionamiento #01,3,Closed Other,F,0,Pipeline Principal,3971.20000000,USD,49,Walter Colán G.,2016-02-23T20:53:17+03:00,2021-10-25T22:01:47+03:00,2017-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
436,Controlador de temperatura,3,Closed Other,F,0,Pipeline Principal,300.00000000,USD,30,Yerson Juarez V.,2016-02-23T20:54:58+03:00,2021-10-25T21:47:06+03:00,2016-09-05T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
438,Sensor de temperatura pt100 para Reactor de Acondicionamiento #01,3,Closed Other,F,0,Pipeline Principal,284.65000000,USD,49,Walter Colán G.,2016-02-23T20:55:53+03:00,2021-10-25T22:01:48+03:00,2017-06-26T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
440,"Válvula 3"" tipo Mariposa",3,Closed Other,F,0,Pipeline Principal,1800.00000000,USD,25,Yerson Juarez V.,2016-02-23T20:57:09+03:00,2021-10-25T21:47:06+03:00,2016-09-07T03:00:00+03:00,,,N,No llenado,No llenado,Ventas
